reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
15caa7d1-490e-4f22-9838-743ab778c66c,one G,https://play-lh.googleusercontent.com/a-/ALV-UjWEFjnQBV2ruavLRe4LlIdTtJydPu7_fQWjaO0cbKyJapHevxWK,갈수록 별로네요 이거 뭐 돈에 미쳐서 광고만 계속 나오고 쓸 데 없는 팝업 계속 떠서 공부에 방해되고요 심지어 답도 안 맞아요 문제 풀이 공부 앱이라는 타이틀을 달고도 뻔뻔하게 이럴 수 있는 건가요? 앱 관리를 어떻게 하는 겁니까? 짜증나서 지웠다가 괜찮아졌겠지 싶어 다시 깔았는데요 이 꼬라지가 되어 있을 줄은 상상도 못 했네요,1,0,6.2.00,2025-01-22 14:55:38,"안녕하세요. 콴다 팀입니다. 앱 내 광고 때문에 많이 답답하셨을 것 같아요. 콴다 이용에 불편을 드려 죄송합니다. 전달 주시는 의견은 담당 부서와 공유하고 더 나은 환경을 제공하기 위해 함께 고민하겠습니다. 광고 시스템을 개선하기 위해 노력 중에 있으니 발전하는 콴다의 모습을 지켜봐 주세요!
광고에 대한 추가 피드백은 앱 내 [문의하기]로 보내주시면 항상 귀 기울이고 있겠습니다! 감사합니다. 콴다 팀 드림",2025-01-22 16:26:31,6.2.00
a7aa5b4e-8db5-4670-9afb-df0ec5cdfe21,My Me,https://play-lh.googleusercontent.com/a/ACg8ocJZuhq7Vfq3-qZr-yM7ep17BRFirdnzlW74yGGpQe2wG0QJFw=mo,안녕하세요 리뷰 수정합니다. 수학문제 풀이는 매우 우수하고 이해가 빠르고 쉽습니다. 하지만 돈을내지 않으면 광고가 많이 나오기 때문에 별점 4점드립니다.하지만 돈을내지않고 이러한 앱을쓸 수 있다는것이 큰 장점인것 같습니다.,4,0,,2025-01-22 14:52:35,"안녕하세요 콴다 팀 입니다.
먼저 콴다에 대한 소중한 리뷰를 남겨주셔서 감사합니다. 콴다는 학생분들에게 더욱 더 편하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더 나은 서비스 제공을 위해 노력하겠습니다. 다시 한번 소중한 의견 전달주시어 감사드립니다. 콴다 팀 드림",2025-01-22 18:31:40,
d6d4cc62-195b-4b9d-831d-332833a28f36,hell남,https://play-lh.googleusercontent.com/a/ACg8ocI_5R2azMBJX5MswiOrOjkrNJ2034R3yhnFBa05S3DNysYPcfo=mo,짱조음,5,0,6.2.00,2025-01-22 14:06:32,"안녕하세요 콴다 팀입니다.
소중한 시간을 내어 콴다에 대한 정성스런 리뷰를 남겨주셔서 너무 감사합니다. 콴다는 학생분들에게 큰 도움이 될 수 있는 종합 교육 플랫폼이 되기 위해 오늘도 열심히 노력하고 있습니다. 학생 분들의 응원과 관심은 저희에게 큰 힘이 됩니다! 앞으로도 많이 기대해주시고 이용해주세요! 사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-22 16:25:45,6.2.00
ace88e46-2da1-4f6f-8e5f-61c0ef4dbfed,권소정 (피글렛),https://play-lh.googleusercontent.com/a-/ALV-UjWEE4-Tyy6FBoT7m_pQl-QSvyV0uYd3xJ5Ee9_fPro27B2Oq18X,공짜로 이용할 수는 없을까요? 이번에 문제가 너무 어려워서 좀 이용하려 했는데 아쉽네요😢,4,0,6.2.00,2025-01-22 12:40:14,"안녕하세요. 콴다 팀입니다. 소중한 리뷰 감사드립니다. 멤버십 및 코인 구매에 필요한 금액이 부담스러울 수 있는 점 저희도 잘 이해하고 있습니다. 그래서 회원님들을 위한 이벤트(친구 초대하고 코인 받기, 미션 참여 등)도 진행하고 있는데 홍보가 부족했던 것 같아요. 앞으로 더 다양한 이벤트와 서비스를 제공할 수 있도록 노력하겠습니다. 지켜봐주세요!💪 다른 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-22 16:24:54,6.2.00
4e2d8d9e-0447-4ea9-92d4-b9b7bb45849d,튤립,https://play-lh.googleusercontent.com/a-/ALV-UjWdQfIg_f3HyivGzPk1HaVdcUPxgVFUvJu3rt9pSP2FkcSiNjYi,유튜브 볼수있어서 별5개,5,1,6.2.00,2025-01-21 09:09:35,"안녕하세요 콴다 팀입니다.
저희 콴다 앱에 대한 소중한 리뷰를 남겨주셔서 감사 드립니다. 평가에 걸맞는 앱이 될 수 있도록 더욱 더 노력하고 발전하는 콴다가 되겠습니다 :)
사용 중 궁금하시거나 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-22 13:58:27,6.2.00
7f9cd0bc-349c-4214-a422-6dfd81fe5ddd,세요?누구,https://play-lh.googleusercontent.com/a/ACg8ocJ0HYOGTf_w_tWo42CmVtI0_UW0S63qLzxOaGVeEVAJWeZl9Q=mo,결제 하려고 시도 하지도 않았고 갑자기 새벽에 뜬금없이 자동결제 되었습니다 너무 화가나서 바로 정기결제 취소 눌렀는데 환불은 왜 안되나요 멋대로 앱 깔고 돈 빼가놓고 환불 안 해주시냐고요 내 돈 돌려주시죠 경찰에 신고하기 전에,1,0,,2025-01-21 05:19:21,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 유료 코인/결제/환불/계정 등의 문의를 해결해 드리기 어렵습니다. 더욱 더 자세한 확인 및 진행을 위하여 번거로우시겠지만 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 빠르고 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-22 13:57:49,
9f52eb3d-7aab-4ee3-bb91-d957622a7518,2 1,https://play-lh.googleusercontent.com/a/ACg8ocIh5eXOqjV_RG3TtNZWfyX5Dyvq69rzuae9IY89YMrBSlCX-w=mo,나같으면 학생들 공부 열심히 하라고 광고 안넣을듯,2,0,,2025-01-20 20:45:01,"안녕하세요. 콴다 팀입니다. 많은 광고 노출로 인해 불편하셨을텐데 소중한 시간을 내어 리뷰까지 남겨주셔서 감사드립니다. 콴다에서도 전달주시는 소중한 피드백을 참고하여 회원님들에게 필요한 정보나 혜택을 담은 광고 위주로 노출 되도록 알고리즘을 고도화 하고 있습니다. 광고로 인해 불편을 겪으시는 부분에 대해 충분히 인지하고 있으며, 개선을 위해 더욱 노력하겠습니다. 광고에 대한 추가 의견이 있으실 경우 언제든지 앱 내 [문의하기]로 보내주시면 항상 귀 기울이고 있겠습니다! 감사합니다. 콴다 팀 드림",2025-01-20 21:29:37,
ee86d8b6-2cac-498f-920f-78d0d91254bb,행운의비둘기구구,https://play-lh.googleusercontent.com/a-/ALV-UjUpHqExQDVe8w1_N18EMGvodr9_h49dIdRHxiWnXmhSc4e52Bkk,왜 계속 광고에 도박광고가 뜨죠,1,0,6.2.00,2025-01-20 14:28:50,"안녕하세요. 콴다 팀입니다.
소중한 시간을 내어 리뷰 남겨주셔서 감사드립니다. 부적절한 광고 때문에 많이 놀라셨을 것 같아요. 콴다 이용에 불편을 드려 정말 죄송합니다. 풀이 검색 시 노출되는 광고는 지면 특성상 광고를 사전에 검수할 수 없어 회원님께 부적절한 광고가 노출된 것으로 보입니다. 다시 한번 사과드립니다. 보내주신 리뷰는 광고 검수팀에 전달하여 이후에 부적절한 광고가 노출되지 않도록 최선을 다하겠습니다. 다른 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-20 21:29:18,6.2.00
e77cde50-5d3e-41a8-bb29-3398e0362511,axxn77,https://play-lh.googleusercontent.com/a/ACg8ocKm23OnoQSMjVvFH64VCwtj3c-IIlYh5TDCLbEgZFH5jR0x4A=mo,전에는 광고도 적게 나와서 좋았는데 이제는 찍을 때 마다 나와요. 공부하라고 만든 앱 맞나요 이게.?ㅋㅋ,1,0,,2025-01-20 09:24:42,"안녕하세요. 콴다 팀입니다. 앱 내 광고 때문에 많이 답답하셨을 것 같아요. 콴다 이용에 불편을 드려 죄송합니다. 전달 주시는 의견은 담당 부서와 공유하고 더 나은 환경을 제공하기 위해 함께 고민하겠습니다. 광고 시스템을 개선하기 위해 노력 중에 있으니 발전하는 콴다의 모습을 지켜봐 주세요!
광고에 대한 추가 피드백은 앱 내 [문의하기]로 보내주시면 항상 귀 기울이고 있겠습니다! 감사합니다. 콴다 팀 드림",2025-01-20 21:28:50,
372e85f6-1150-4d56-937c-a7edfb03dd49,최원준,https://play-lh.googleusercontent.com/a/ACg8ocIMczSvK6N11KEZT6nfBMAAoU3mniNKAkAk4Ru8zlfhunVphA=mo,계정 탈퇴하고 다시 회원 가입할려는데 같은 계정으로는 사용이 안돼서 따로 회원가입 창 같은거 넣으면 좋을것 같아요,1,0,5.3.22,2025-01-20 04:16:18,"안녕하세요 콴다 팀 입니다.
먼저 콴다에 대한 소중한 리뷰를 남겨주셔서 감사합니다. 콴다는 학생분들에게 더욱 더 편하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더 나은 서비스 제공을 위해 노력하겠습니다. 다시 한번 소중한 의견 전달주시어 감사드립니다. 콴다 팀 드림",2025-01-20 21:28:29,5.3.22
afd9e1c3-0f9c-4418-9b9c-8bdf4d03703c,기대감100 Shiny100,https://play-lh.googleusercontent.com/a/ACg8ocLPvr9p2jUmeJZsvRExZCat8QNfOFePBq79QnsmCcN7lPfZAg=mo,결재했음에도 불구하고 동용상풀이 중간에 자꾸 구매하라고 햐서 짜증납니다. 구매한 이용자 에게는 영상 끊기지않게 해 주세요..많이 불편합니다 구매3년째.입니다.꼭 수정 부탁해요,1,0,,2025-01-19 22:13:41,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 문의주신 계정을 파악하지 못해 정확한 해결을 제공해 드리기 어렵습니다. 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 해당 정보 확인 후 신속하게 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-01-20 20:02:01,
992108db-2949-4469-8c45-653194988291,임호준,https://play-lh.googleusercontent.com/a/ACg8ocI5oMO6W9kPEsEzRVti3Jc-7F966fAnp9K4-Q7xiEhkIDbCnw=mo,7일 무료 혜택 있는거 맞아요???,1,0,,2025-02-23 00:00:28,,,
2da0544d-4308-421f-8ffc-5667b0130bc9,:,https://play-lh.googleusercontent.com/a-/ALV-UjUj2HP7H1vdJWEr4zRW0GyoFhG6GxR7RalwwNt-R8ZpKYtkLtq_,제발 이상한 광고 좀 안나오게 해주세요 공부하는 데 쓰이는 앱인데 자꾸 음란한 광고가 나옵니다. 스카나 학교에서 민망해지네요. 광고가 긴 것은 괜찮은데 무슨 광고가 일본 오타쿠애니광고만 계속 나오니까 진짜 민망하고 화가 납니다. 너무하네요 진짜 아무리 돈 벌고싶어도 애들 공부하는 앱에 이런광고 내보내면서 돈벌고싶나요,1,0,6.2.05,2025-02-22 21:48:21,,,6.2.05
bac531c0-7aeb-4dbd-a763-4b22ab9fd0d6,이영심,https://play-lh.googleusercontent.com/a/ACg8ocJNzCUvivltoZm0pG7XND7iL9t7eB59bD8ZrDcaFbOIEkHgQA=mo,괜찮긴 한데 답이 다 틀리네요;;ㅎ,4,0,,2025-02-22 18:45:56,,,
09a4ec61-f238-4537-af63-d37abaa43e44,백근영,https://play-lh.googleusercontent.com/a-/ALV-UjU0om5XyVmU8IR6nzaNswBj0BKAH8DZXA1YNOH3Hedx6U8cOfo,아니 광고가 나온다 치더라도 너무 길잖아요... 아니 5초 뒤에 나갈 수 있게라도 하던가.. 광고를 끝까지 다보게 하면 에휴...,1,0,,2025-02-22 16:15:14,,,
10ca59dd-39d7-4ffb-9feb-529bd59d8e90,이현민,https://play-lh.googleusercontent.com/a-/ALV-UjWrek79-GR9omrdhDXMK9RsWfpzkzJ6Xdgy1L12m9MErmWCJZA,광고시간이 너무 많이 늘어나서 비효율적,1,0,6.2.05,2025-02-22 14:59:39,,,6.2.05
4e537cb8-3a2a-4e7b-a846-d9ba14f4a0da,김동언,https://play-lh.googleusercontent.com/a/ACg8ocK0fJVjebMDB8Fmc3gyF6lLhnIPVXsKgI-GxkJcg_vGJXActQ=mo,광고개기네,1,0,6.2.05,2025-02-22 13:13:37,,,6.2.05
01b735d5-d1b0-453f-b656-451c90369eb3,김세현,https://play-lh.googleusercontent.com/a/ACg8ocL9VwVrIufCkjVWSTN4EVE2OoHqKjXY4Y3v0k0QcMef6A9VFg=mo,광고가 너무 많고 길어요,1,0,6.2.05,2025-02-22 12:52:59,,,6.2.05
d86380fe-f6a9-4b35-88cd-0d85235bc18c,감0991,https://play-lh.googleusercontent.com/a-/ALV-UjXDsX8YT6Jjs1TnfrJvOL_AW2DfM1-0zeel2_H8K8Wnl0l0q2aW,아니 광고가지고 뭐라 안 할려 했는 데ㅋㅋ 배민 15초짜리 광고 계속 틀어주는 건 ㅋㅋ 돈을 얼마나 쳐받아먹은거냐,1,1,6.2.06,2025-02-22 11:51:36,,,6.2.06
e7372034-5acf-4875-864d-540202462531,소민규,https://play-lh.googleusercontent.com/a/ACg8ocIXQFPs14XvkjqiCgzrGelJjpnmhIzZCGT7mFkcGo2HP5TUiw=mo,테블릿에서 사용할때 가로모드가 안돼서 불편해요,4,0,6.2.04,2025-02-21 11:58:06,"소중한 시간을 내어 리뷰를 남겨주셔서 감사합니다!☺️ 콴다는 유저분들께 더욱 편리하고 유익한 서비스를 제공하기 위해 항상 고민하고 있습니다. 남겨주신 소중한 피드백도 귀 기울여 듣고, 더 나은 서비스를 만들어가도록 노력하겠습니다. 추가 의견이 있으시면 앱 리뷰 닉네임과 함께 언제든지 콴다 1:1 문의로 보내주세요. 이용해 주셔서 감사합니다!🧡",2025-02-21 17:19:56,6.2.04
6cbefe7d-dab5-44b4-b3c4-f85b44ab4cd5,김한성,https://play-lh.googleusercontent.com/a/ACg8ocKBIOI7NSysTo0187dz_B5KvubP9vIJMeZX_TN6KMKNe-9O_g=mo,광고 그만 보내라 마지막 경고다,5,1,6.2.04,2025-02-21 09:14:56,광고 시청으로 인해 많이 답답하셨을 것 같아요🥹 현재 광고 시스템 개선을 위해 노력 중에 있으니 너른 마음으로 양해 부탁드립니다. 전달 주신 의견은 내부적으로 공유하고 검토하여 더 나은 환경을 제공하기 위해 깊이 고민하겠습니다!🙏 추가 피드백이 있으시면 앱 리뷰 닉네임과 함께 언제든지 콴다 1:1 문의로 보내주세요. 보내주신 의견은 꼼꼼히 확인하여 개선될 수 있도록 노력하겠습니다! 콴다 서비스를 이용해 주셔서 감사합니다🧡,2025-02-21 16:52:59,6.2.04
123838d2-3067-4125-8802-d777190bbaad,최진웅,https://play-lh.googleusercontent.com/a-/ALV-UjUqOG6w7yNwnnLBGibqDCJ6BdHlltbkxQfifKQ1vLH2U0-3z6A,굿,5,0,6.2.04,2025-02-21 00:44:30,"콴다를 이용해 주셔서 감사합니다! 앱을 사용하며 좋은 경험을 하셨다니 정말 기쁘네요🥰 콴다는 학생들에게 더 유익한 학습 경험을 제공하기 위해 계속해서 발전해 나가고 있습니다. 유저분들의 의견과 응원이 큰 힘이 되니, 앞으로도 많은 기대 부탁드립니다! 감사합니다!🧡",2025-02-21 16:52:26,6.2.04
bda819d6-06d1-4e57-a012-529212fed89b,이문원,https://play-lh.googleusercontent.com/a/ACg8ocJ_hIrFYyjesUgd6vwZvw0mqef6Eku7LLapT4P2V1IlG4xfIg=mo,업데이트 후에 프리미엄 안하면 ai도 사용못하고 검색해도 젤 상관있는 문제가 동영상 풀이이고 나머지는 상관없는 다른 문제들이 나오는데 그 동영상 풀이를 절반밖에 못보니까 앱이 쓸모가 없어요.. 문제를 못출어서 공부도 못하고 그냥 광고만 봐야함. 챗 gpt가 더 나을듯,2,1,5.3.24,2025-02-20 11:55:22,"소중한 시간을 내어 리뷰를 남겨주셔서 감사합니다! AI 문제 풀이는 프리미엄 멤버십이 없을 경우 하루 2회까지 질문할 수 있지만, 일반 검색은 제한 없이 이용 가능합니다. 질문 횟수를 모두 사용하셨다면, 일반 검색을 활용해 보시길 권장드립니다😊 남겨주신 의견은 관련 부서와 공유하여 신중히 검토하고, 앞으로도 더 많은 분들께 사랑받는 콴다가 될 수 있도록 최선을 다하겠습니다. 감사합니다!🧡",2025-02-21 16:50:22,5.3.24
53a9daea-5c2d-4c8c-88a9-ac2dd1b755e1,베베남매,https://play-lh.googleusercontent.com/a-/ALV-UjWp-bkVhoFqv0YTyY2f7KFq4QZtkY53Ef8tn2hUZ_ZiGiH3nAk,감사합니다 진짜ㅠㅠㅠ콴다 짱😍😍😍😍😍😍,5,0,6.2.04,2025-02-20 09:44:01,"안녕하세요 콴다 운영팀입니다.
콴다 앱을 이용해 주셔서 감사합니다! 앱을 사용하면서 좋은 경험을 하셨다니 저희도 너무 기쁩니다🥰 콴다는 학생들에게 더욱 도움이 되는 교육 플랫폼이 되기 위해 계속 발전해 나가고 있습니다. 유저분들의 의견과 응원이 큰 힘이 됩니다. 앞으로도 기대해 주세요! 사용 중 궁금한 점이나 의견이 있으시면 언제든 앱 내 1:1 문의하기를 통해 알려 주세요.
남겨주신 소중한 리뷰 덕분에 더욱 열심히 운영할 수 있을 것 같습니다. 감사합니다!🧡",2025-02-20 15:22:37,6.2.04
f7a46f79-11db-4001-aea7-51505049f6b6,신서우,https://play-lh.googleusercontent.com/a/ACg8ocKoXPudoq7vcS24Uwch0T94E6iiBEGlJA7_3s0Tov293LfPg7w=mo,다 좋은데 예전에는 광고가 5초정도 였는데 요즘에는 30초짜리 광고도 나와요,3,1,6.2.04,2025-02-20 01:44:33,안녕하세요. 콴다 운영팀입니다. 콴다 서비스 이용 시 많은 광고로 인해 불편을 드린 점 진심으로 사과드립니다. 콴다에서도 유저분들께서 광고로 인해 불편을 겪으시는 부분에 대해 충분히 인지하고 있습니다😓특히 유저분들의 생활에 많은 정보나 즐거움이 담긴 광고 위주로 노출될 수 있도록 노력하고 있습니다. 전달 주신 의견은 꼼꼼히 살펴보고 더 나은 콴다의 모습으로 보답할 수 있도록 고민하겠습니다. 추가 피드백이 있으시면 앱 리뷰 닉네임과 함께 언제든지 콴다 1:1 문의로 보내주세요. 보내주신 의견은 꼼꼼히 확인하여 개선될 수 있도록 노력하겠습니다! 콴다 서비스를 이용해 주셔서 감사합니다🧡,2025-02-20 15:20:17,6.2.04
8998d60b-f902-4064-b4d8-b684429a88cf,박소민,https://play-lh.googleusercontent.com/a/ACg8ocIgHFF4hgrKAHSoSl9xAhmbA2AibnQObOV-138Q2G6fAzKVdQ=mo,최악 광고 개많음 문제 하나 볼려면은 30초짜리 광고 두개 봐야함,1,1,6.2.04,2025-02-19 23:43:16,안녕하세요. 콴다 운영팀입니다. 콴다 서비스 이용 시 불편을 드린 점 진심으로 사과드립니다. 광고 시청으로 인해 많이 답답하셨을 것 같아요🥹 현재 광고 시스템 개선을 위해 노력 중에 있으니 너른 마음으로 양해 부탁드립니다. 전달 주신 의견은 내부적으로 공유하고 검토하여 더 나은 환경을 제공하기 위해 깊이 고민하겠습니다! 🙏 추가 피드백이 있으시면 앱 리뷰 닉네임과 함께 언제든지 콴다 1:1 문의로 보내주세요. 보내주신 의견은 꼼꼼히 확인하여 개선될 수 있도록 노력하겠습니다! 콴다 서비스를 이용해 주셔서 감사합니다🧡,2025-02-20 15:19:31,6.2.04
72425a08-2505-4bc8-b1f7-12a32d80926e,이지유,https://play-lh.googleusercontent.com/a-/ALV-UjW0lp4EZ2KBkdwkEX2sHTxdtydPywwSDYxlWNpU6qOevBb8loWA,너무 좋고 이해를 하지 못해도 다시 물어보면 이해할 수 있게 대답해 주어서 너무 좋아요! 단점. 유료라는거 뿐 입니다.,5,0,6.2.04,2025-02-19 20:54:05,"안녕하세요 콴다 운영팀입니다.
소중한 시간을 내어 리뷰를 남겨주셔서 정말 감사합니다. 저희 콴다 앱을 사용하시면서 좋은 경험을 하셨다니 정말 기뻐요😉 평가에 걸맞는 앱이 될 수 있도록 더욱 더 발전하는 콴다가 되도록 노력하겠습니다. 사용 중 궁금하시거나 추가 의견이 있다면 언제든 앱 내 1:1 문의하기로 보내주세요! 앞으로도 많은 관심과 따뜻한 응원 부탁드립니다. 감사합니다🧡",2025-02-20 15:19:00,6.2.04
0f53d593-2c4f-48d8-b852-6dc0185dc566,표현호,https://play-lh.googleusercontent.com/a-/ALV-UjW9kA00Wee1eQSB9SczwbPRbeAE86BJHtUYGWU1r4d1fexulog,콴다 절대 깔지 마세요 콴다AI가 틀린 내용만 알려주고 계산 실수를 너무 많이 해요 그리고는 추가 질문 수를 제한해서 올바른 내용을 알 수도 없어요 콴다AI를 사용하는 사용자가 프리미엄이 아니더라도 이런 올바르지 못한 내용을 알려주면 안됩니다 다시 업데이트를 해주세요,1,0,,2025-02-19 15:56:27,안녕하세요 콴다 운영팀입니다. 먼저 소중한 시간을 내어 리뷰를 남겨주셔서 정말 감사합니다☺️ 콴다는 유저분들에게 더 편리하고 유익한 앱 사용이 될 수 있도록 항상 고민하고 있습니다. 전달주신 피드백 또한 귀담아 듣고 더욱 발전된 서비스를 제공할 수 있도록 끊임없이 노력하고 개선해 나가겠습니다. 혹시 사용 중 불편한 점이나 개선 아이디어가 떠오르시면 언제든 앱 내 1:1 문의를 통해 알려주세요! 지속적인 관심과 격려 부탁드립니다. 감사합니다🧡,2025-02-20 15:16:24,
372a27d4-93d7-451e-8e85-2795db6055e8,김민주,https://play-lh.googleusercontent.com/a-/ALV-UjUpWxvBLePJYwcQEyOfMMt1zghBXRhxjDOTFMhSx5BY86ZlcDA,조아용,5,0,6.2.04,2025-02-19 12:08:07,"안녕하세요 콴다 운영팀입니다.
콴다 앱을 선택해 주신 것만으로도 감사한데, 이렇게 좋은 리뷰까지 정말 감사합니다😍 앱을 사용하시며 만족하셨다니 정말 다행이에요! 덕분에 콴다도 오늘 하루 힘이 납니다💪 앞으로도 꾸준히 좋은 경험 드릴 수 있도록 열심히 달리겠습니다! 사용 중 궁금하시거나 추가 의견이 있다면 언제든 앱 내 1:1 문의하기로 보내주세요! 남겨주신 리뷰 하나하나가 저희에게는 큰 선물입니다. 감사합니다!🧡",2025-02-19 17:51:45,6.2.04
4f77f1e2-f64a-4c67-9001-6646493b0bae,NTLF,https://play-lh.googleusercontent.com/a-/ALV-UjXtxcyP3p4-hetjwLQlKJQHTU9tqALLu6n-pCMtQONQD40egxE5,마지막 정답에 할수 없다면서 안 나옵니다 속지마세요.,1,0,6.2.04,2025-02-18 21:32:02,"안녕하세요. 콴다 팀입니다.
먼저, 소중한 리뷰 감사드립니다. 검색 후 원하시는 결과가 나오지 않아 많이 속상하실 것 같습니다😢 콴다에서 검색 결과가 나오지 않는 상황은 크게 다음과 같습니다. 1. 유사한 질문을 물어본 학생이 적거나 없거나 2. 사설/개인 학원의 문제일 경우 3. 사진 인식 오류 등으로 문제가 정확히 찍히지 않은 경우, 빠른 풀이가 필용한 문제라면 선생님께 질문 해보시는 것도 권장 드립니다! 콴다에서도 더 많은 풀이를 쉽고 빠르게 확인하실 수 있도록 노력 하겠습니다. 해당 경우가 지속 될 시, 콴다 앱 내 [문의 하기]를 통해 문의 남겨주세요! 감사합니다. 콴다 팀 드림",2025-02-19 17:51:18,6.2.04
3251cd65-f5a1-4457-840c-958614b8b553,jeeyoul hur,https://play-lh.googleusercontent.com/a/ACg8ocJv96ty2EX1JXxHqu8arsS9RHfxCgSePob2tMKNPnwq6_oPvA=mo,아이들 공부할 때 저도 시간이 지나서 기억이 안 나서 고민이었는데 이걸로 찍고 몇초 기다리니 답이 나오고 풀이 과정까지 있어서 아이들 가르칠 때 저도 복습하는 것 같아서 좋네요..,5,0,6.2.04,2025-02-18 19:30:27,"안녕하세요 콴다 운영팀입니다.
콴다 앱을 이용해 주셔서 감사합니다! 앱을 사용하면서 좋은 경험을 하셨다니 저희도 너무 기쁩니다🥰 콴다는 학생들에게 더욱 도움이 되는 교육 플랫폼이 되기 위해 계속 발전해 나가고 있습니다. 유저분들의 의견과 응원이 큰 힘이 됩니다. 앞으로도 기대해 주세요! 사용 중 궁금한 점이나 의견이 있으시면 언제든 앱 내 1:1 문의하기를 통해 알려 주세요.
남겨주신 소중한 리뷰 덕분에 더욱 열심히 운영할 수 있을 것 같습니다. 감사합니다!🧡",2025-02-19 17:50:22,6.2.04
b2c768e0-765d-4bfb-8fb0-96cb99cc9fe8,꾸미&꾸시,https://play-lh.googleusercontent.com/a-/ALV-UjVg9g6TAlzfIvPZO6t8V9KLxo-v2uFawn8VW5GONh1pgxR-GfHp,너무 좋아요,5,0,6.2.03,2025-02-18 12:30:13,"안녕하세요 콴다 운영팀입니다.
소중한 시간을 내어 리뷰를 남겨주셔서 정말 감사합니다. 저희 콴다 앱을 사용하시면서 좋은 경험을 하셨다니 정말 기뻐요😉 평가에 걸맞는 앱이 될 수 있도록 더욱 더 발전하는 콴다가 되도록 노력하겠습니다. 사용 중 궁금하시거나 추가 의견이 있다면 언제든 앱 내 1:1 문의하기로 보내주세요! 앞으로도 많은 관심과 따뜻한 응원 부탁드립니다. 감사합니다🧡",2025-02-19 17:49:37,6.2.03
61b5aac9-0327-4b16-a12d-d57423b8a3ae,이찬규,https://play-lh.googleusercontent.com/a/ACg8ocJHooS7vDCOtzpA2Bgv9vX0xORa2G4qVz3KNREK6N1BsrmSAw=mo,돈은 왜내는 거죠?,3,0,,2025-02-18 11:17:43,"안녕하세요. 콴다 팀입니다.
소중한 리뷰 감사드립니다. 안타깝게도 리뷰에서는 유료 코인/결제/환불/계정 등의 문의를 해결해 드리기 어렵습니다. 더욱 더 자세한 확인 및 진행을 위하여 번거로우시겠지만 앱 내 고객센터의 문의하기를 통해 문의를 남겨주시면 빠르고 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-19 17:48:49,
2f9e2c89-401a-4a29-bb94-7fcaab533d91,이서연,https://play-lh.googleusercontent.com/a/ACg8ocJx-yR2A_qvEHDowPdEmkafRVJGNvRDCP8YLT3tdDFHNaq2Kg=mo,"저는 이 앱을 거의 2달정도 써본 유저입니다. 일단 장점은 번역도 할 수 있고, 수학 모르는 문제도 풀 수 있고, 또 수식 계산기도 있어 아주 좋은 앱입니다. 다만, 단점은 번역과 사진 찍어서 풀이 나오는 것들은 한정되어있는데, 풀이 나오는건 2번밖에 하지못해요. 그리고 선생님께 물어보는것도 있는데, 코인이 필요해서 그건 무조건 현질을 하거나, 코인 미션 1개밖에 못해요.. 근데도 2000c모으니까 괜찮은데 다만 제가 물어보려고 하는 것들은 죄다 3000c이상이여서 딱히 할 수 있는게 없네요.. 미션 많이 올려주시고 제가 말한 단점들 횟수 좀 늘려주시면 감사할것 같아요!",3,1,6.2.04,2025-02-18 10:16:35,"안녕하세요. 콴다 팀입니다. 소중한 리뷰 감사드립니다. 멤버십 및 코인 구매에 필요한 금액이 부담스러울 수 있는 점 저희도 잘 이해하고 있습니다. 그래서 회원님들을 위한 이벤트(친구 초대하고 코인 받기, 미션 참여 등)도 진행하고 있는데 홍보가 부족했던 것 같아요. 앞으로 더 다양한 이벤트와 서비스를 제공할 수 있도록 노력하겠습니다. 지켜봐주세요!💪 다른 문의 사항이 있다면 앱 내 [문의하기]로 보내주세요. 정성껏 답변 드리겠습니다. 감사합니다. 콴다 팀 드림",2025-02-19 17:48:18,6.2.04
